"cbsa","geotype","groups","yr","poor","poor20","poor20sh","poor40","poor40sh"
40140,"City","Black","2005_09",13186,8749,0.66351,2583,0.19589
40140,"City","Black","2010_14",15474,12218,0.78958,5540,0.35802
40140,"City","Hispanic","2000",64943,42313,0.65154,12066,0.18579
40140,"City","Hispanic","2005_09",66151,39451,0.59638,8345,0.12615
40140,"City","Hispanic","2010_14",107730,88805,0.82433,29348,0.27242
40140,"City","White","2000",22207,9755,0.43928,2816,0.12681
40140,"City","White","2005_09",15975,6225,0.38967,1699,0.10635
40140,"City","White","2010_14",21172,14388,0.67958,3624,0.17117
40140,"Metro","All","2000",474719,229574,0.4836,33311,0.07017
40140,"Metro","All","2005_09",522591,227264,0.43488,20028,0.03832
40140,"Metro","All","2010_14",763891,496718,0.65025,97154,0.12718
40140,"Metro","Black","2000",51326,27850,0.54261,5838,0.11374
40140,"Metro","Black","2005_09",53950,27662,0.51273,3771,0.0699
40140,"Metro","Black","2010_14",76968,54443,0.70735,12083,0.15699
40140,"Metro","Hispanic","2000",250144,140641,0.56224,21259,0.08499
40140,"Metro","Hispanic","2005_09",298423,148080,0.49621,12252,0.04106
40140,"Metro","Hispanic","2010_14",471937,342115,0.72492,72430,0.15347
40140,"Metro","White","2000",138840,47373,0.34121,4135,0.02978
40140,"Metro","White","2005_09",135254,41268,0.30511,2977,0.02201
40140,"Metro","White","2010_14",166789,77214,0.46294,8579,0.05144
40140,"Suburb","All","2000",362161,161309,0.44541,12607,0.03481
40140,"Suburb","All","2005_09",420598,170802,0.40609,7077,0.01683
40140,"Suburb","All","2010_14",608620,373269,0.6133,55940,0.09191
40140,"Suburb","Black","2000",35242,16238,0.46076,1387,0.03936
40140,"Suburb","Black","2005_09",40764,18913,0.46396,1188,0.02914
40140,"Suburb","Black","2010_14",61494,42225,0.68665,6543,0.1064
40140,"Suburb","Hispanic","2000",185201,98328,0.53093,9193,0.04964
40140,"Suburb","Hispanic","2005_09",232272,108629,0.46768,3907,0.01682
40140,"Suburb","Hispanic","2010_14",364207,253310,0.69551,43082,0.11829
40140,"Suburb","White","2000",116633,37618,0.32253,1319,0.01131
40140,"Suburb","White","2005_09",119279,35043,0.29379,1278,0.01071
40140,"Suburb","White","2010_14",145617,62826,0.43145,4955,0.03403
40380,"City","All","2000",53908,41104,0.76248,18113,0.336
40380,"City","All","2005_09",57878,48340,0.83521,26705,0.4614
40380,"City","All","2010_14",67310,62009,0.92124,39596,0.58826
40380,"City","Black","2000",26968,22888,0.84871,10550,0.3912
40380,"City","Black","2005_09",29126,25569,0.87788,15192,0.5216
40380,"City","Black","2010_14",34464,32800,0.95172,22520,0.65344
40380,"City","Hispanic","2000",11156,9737,0.8728,4678,0.41933
40380,"City","Hispanic","2005_09",11548,10538,0.91254,5496,0.47593
40380,"City","Hispanic","2010_14",15406,14669,0.95216,10917,0.70862
40380,"City","White","2000",13180,6890,0.52276,2247,0.17049
40380,"City","White","2005_09",15001,10523,0.70149,4953,0.33018
40380,"City","White","2010_14",13833,11192,0.80908,4287,0.30991
40380,"Metro","All","2000",106796,44215,0.41401,18113,0.1696
40380,"Metro","All","2005_09",124423,57757,0.4642,26705,0.21463
40380,"Metro","All","2010_14",150081,83008,0.55309,39596,0.26383
40380,"Metro","Black","2000",30863,23544,0.76286,10550,0.34183
40380,"Metro","Black","2005_09",35066,26987,0.76961,15192,0.43324
40380,"Metro","Black","2010_14",42290,35777,0.84599,22520,0.53251
40380,"Metro","Hispanic","2000",14416,10450,0.72489,4678,0.3245
40380,"Metro","Hispanic","2005_09",15885,11660,0.73403,5496,0.34599
40380,"Metro","Hispanic","2010_14",22725,17037,0.7497,10917,0.4804
40380,"Metro","White","2000",56169,8483,0.15103,2247,0.04
40380,"Metro","White","2005_09",67839,16656,0.24552,4953,0.07301
40380,"Metro","White","2010_14",76689,24322,0.31715,4287,0.0559
40380,"Suburb","All","2000",52888,3111,0.05882,0,0
40380,"Suburb","All","2005_09",66545,9417,0.14151,0,0
40380,"Suburb","All","2010_14",82771,20999,0.2537,0,0
40380,"Suburb","Black","2000",3895,656,0.16842,0,0
40380,"Suburb","Black","2005_09",5940,1418,0.23872,0,0
40380,"Suburb","Black","2010_14",7826,2977,0.3804,0,0
40380,"Suburb","Hispanic","2000",3260,713,0.21871,0,0
40380,"Suburb","Hispanic","2005_09",4337,1122,0.2587,0,0
40380,"Suburb","Hispanic","2010_14",7319,2368,0.32354,0,0
40380,"Suburb","White","2000",42989,1593,0.03706,0,0
40380,"Suburb","White","2005_09",52838,6133,0.11607,0,0
40380,"Suburb","White","2010_14",62856,13130,0.20889,0,0
40900,"City","All","2000",83787,60693,0.72437,4231,0.0505
40900,"City","All","2005_09",79480,39855,0.50145,3730,0.04693
40900,"City","All","2010_14",111940,82531,0.73728,22911,0.20467
40900,"City","Black","2000",16507,13188,0.79893,973,0.05894
40900,"City","Black","2005_09",15574,8414,0.54026,1731,0.11115
40900,"City","Black","2010_14",18351,14965,0.81549,4231,0.23056
40900,"City","Hispanic","2000",21121,15963,0.75579,1317,0.06236
40900,"City","Hispanic","2005_09",21153,12337,0.58323,350,0.01655
40900,"City","Hispanic","2010_14",38250,31171,0.81493,9446,0.24695
40900,"City","White","2000",23296,13583,0.58306,613,0.02631
40900,"City","White","2005_09",24471,8704,0.35569,676,0.02762
40900,"City","White","2010_14",27263,15019,0.55089,4535,0.16634
40900,"Metro","All","2000",219710,108102,0.49202,10532,0.04794
40900,"Metro","All","2005_09",240301,96659,0.40224,6878,0.02862
40900,"Metro","All","2010_14",341034,189289,0.55504,35915,0.10531
40900,"Metro","Black","2000",28317,18925,0.66833,2193,0.07744
40900,"Metro","Black","2005_09",31555,15676,0.49678,1826,0.05787
40900,"Metro","Black","2010_14",43728,28984,0.66282,6842,0.15647
40900,"Metro","Hispanic","2000",49940,27905,0.55877,3345,0.06698
40900,"Metro","Hispanic","2005_09",65209,30844,0.473,879,0.01348
40900,"Metro","Hispanic","2010_14",104153,65121,0.62524,15150,0.14546
40900,"Metro","White","2000",94789,31815,0.33564,2232,0.02355
40900,"Metro","White","2005_09",99442,28837,0.28999,1435,0.01443
40900,"Metro","White","2010_14",128361,55598,0.43314,6846,0.05333
40900,"Suburb","All","2000",135923,47409,0.34879,6301,0.04636
40900,"Suburb","All","2005_09",160821,56804,0.35321,3148,0.01957
40900,"Suburb","All","2010_14",229094,106758,0.466,13004,0.05676
40900,"Suburb","Black","2000",11810,5737,0.48577,1220,0.1033
40900,"Suburb","Black","2005_09",15981,7262,0.45441,95,0.00594
40900,"Suburb","Black","2010_14",25377,14019,0.55243,2611,0.10289
40900,"Suburb","Hispanic","2000",28819,11942,0.41438,2028,0.07037
40900,"Suburb","Hispanic","2005_09",44056,18507,0.42008,529,0.01201
40900,"Suburb","Hispanic","2010_14",65903,33950,0.51515,5704,0.08655
40900,"Suburb","White","2000",71493,18232,0.25502,1619,0.02265
40900,"Suburb","White","2005_09",74971,20133,0.26854,759,0.01012
40900,"Suburb","White","2010_14",101098,40579,0.40138,2311,0.02286
41180,"City","All","2000",81355,65308,0.80275,21601,0.26552
41180,"City","All","2005_09",82765,68275,0.82493,22016,0.26601
41180,"City","All","2010_14",83637,68499,0.819,31231,0.37341
41180,"City","Black","2000",58074,52081,0.8968,19094,0.32879
41180,"City","Black","2005_09",57865,53140,0.91834,18405,0.31807
41180,"City","Black","2010_14",57679,52537,0.91085,27620,0.47886
41180,"City","Hispanic","2000",1616,1291,0.79889,211,0.13057
41180,"City","Hispanic","2005_09",2619,2093,0.79916,358,0.13669
41180,"City","Hispanic","2010_14",3067,2567,0.83697,787,0.2566
41180,"City","White","2000",17810,9407,0.52819,1578,0.0886
41180,"City","White","2005_09",18698,10324,0.55214,2189,0.11707
41180,"City","White","2010_14",18475,10265,0.55562,2006,0.10858
41180,"Metro","All","2000",257469,104442,0.40565,31515,0.1224
41180,"Metro","All","2005_09",308903,136339,0.44137,39867,0.12906
41180,"Metro","All","2010_14",358609,172998,0.48241,47484,0.13241
41180,"Metro","Black","2000",122932,84369,0.68631,28806,0.23432
41180,"Metro","Black","2005_09",135055,103954,0.76972,33910,0.25108
41180,"Metro","Black","2010_14",147775,116058,0.78537,42833,0.28985
41180,"Metro","Hispanic","2000",5972,1752,0.29337,250,0.04186
41180,"Metro","Hispanic","2005_09",11171,4321,0.38681,418,0.03742
41180,"Metro","Hispanic","2010_14",15706,7499,0.47746,899,0.05724
41180,"Metro","White","2000",118464,14993,0.12656,1672,0.01411
41180,"Metro","White","2005_09",149267,23326,0.15627,4391,0.02942
41180,"Metro","White","2010_14",176018,40686,0.23115,2493,0.01416
41180,"Suburb","All","2000",176114,39134,0.22221,9914,0.05629
41180,"Suburb","All","2005_09",226138,68064,0.30098,17851,0.07894
41180,"Suburb","All","2010_14",274972,104499,0.38004,16253,0.05911
41180,"Suburb","Black","2000",64858,32288,0.49783,9712,0.14974
41180,"Suburb","Black","2005_09",77190,50814,0.6583,15505,0.20087
41180,"Suburb","Black","2010_14",90096,63521,0.70504,15213,0.16885
41180,"Suburb","Hispanic","2000",4356,461,0.10583,39,0.00895
41180,"Suburb","Hispanic","2005_09",8552,2228,0.26052,60,0.00702
41180,"Suburb","Hispanic","2010_14",12639,4932,0.39022,112,0.00886
41180,"Suburb","White","2000",100654,5586,0.0555,94,0.00093
41180,"Suburb","White","2005_09",130569,13002,0.09958,2202,0.01686
41180,"Suburb","White","2010_14",157543,30421,0.1931,487,0.00309
41620,"City","All","2000",27320,13207,0.48342,0,0
41620,"City","All","2005_09",29010,20246,0.6979,1880,0.06481
41620,"City","All","2010_14",39381,30791,0.78187,0,0
41620,"City","Black","2000",1315,845,0.64259,0,0
41620,"City","Black","2005_09",1306,1162,0.88974,232,0.17764
41620,"City","Black","2010_14",1596,1442,0.90351,0,0
41620,"City","Hispanic","2000",9528,5538,0.58123,0,0
41620,"City","Hispanic","2005_09",9696,7405,0.76372,309,0.03187
41620,"City","Hispanic","2010_14",13979,12840,0.91852,0,0
41620,"City","White","2000",13568,5329,0.39276,0,0
41620,"City","White","2005_09",15355,9651,0.62852,1087,0.07079
41620,"City","White","2010_14",17937,11746,0.65485,0,0
41620,"Metro","All","2000",72535,18019,0.24842,0,0
41620,"Metro","All","2005_09",94932,28150,0.29653,1880,0.0198
41620,"Metro","All","2010_14",139648,69267,0.49601,2770,0.01984
41620,"Metro","Black","2000",2016,910,0.45139,0,0
41620,"Metro","Black","2005_09",3126,1706,0.54575,232,0.07422
41620,"Metro","Black","2010_14",4854,3661,0.75422,205,0.04223
41620,"Metro","Hispanic","2000",20073,7782,0.38768,0,0
41620,"Metro","Hispanic","2005_09",29680,11035,0.3718,309,0.01041
41620,"Metro","Hispanic","2010_14",49744,32479,0.65292,919,0.01847
41620,"Metro","White","2000",43287,7313,0.16894,0,0
41620,"Metro","White","2005_09",53269,12722,0.23883,1087,0.02041
41620,"Metro","White","2010_14",68631,23951,0.34898,546,0.00796
41620,"Suburb","All","2000",45215,4812,0.10642,0,0
41620,"Suburb","All","2005_09",65922,7904,0.1199,0,0
41620,"Suburb","All","2010_14",100267,38476,0.38374,2770,0.02763
41620,"Suburb","Black","2000",701,65,0.09272,0,0
41620,"Suburb","Black","2005_09",1820,544,0.2989,0,0
41620,"Suburb","Black","2010_14",3258,2219,0.68109,205,0.06292
41620,"Suburb","Hispanic","2000",10545,2244,0.2128,0,0
41620,"Suburb","Hispanic","2005_09",19984,3630,0.18165,0,0
41620,"Suburb","Hispanic","2010_14",35765,19639,0.54911,919,0.0257
41620,"Suburb","White","2000",29719,1984,0.06676,0,0
41620,"Suburb","White","2005_09",37914,3071,0.081,0,0
41620,"Suburb","White","2010_14",50694,12205,0.24076,546,0.01077
41700,"City","All","2000",190368,131292,0.68967,18853,0.09903
41700,"City","All","2005_09",233623,159631,0.68328,28451,0.12178
41700,"City","All","2010_14",269211,195551,0.72639,43672,0.16222
41700,"City","Black","2000",15711,10663,0.6787,2710,0.17249
41700,"City","Black","2005_09",21792,15738,0.72219,3259,0.14955
41700,"City","Black","2010_14",23084,16448,0.71253,3791,0.16423
41700,"City","Hispanic","2000",146660,110842,0.75578,15253,0.104
41700,"City","Hispanic","2005_09",172563,125525,0.72742,22645,0.13123
41700,"City","Hispanic","2010_14",204643,160068,0.78218,36075,0.17628
41700,"City","White","2000",24298,8735,0.35949,854,0.03515
41700,"City","White","2005_09",33494,15043,0.44913,2462,0.07351
41700,"City","White","2010_14",35408,15802,0.44628,2594,0.07326
41700,"Metro","All","2000",250590,143219,0.57153,18853,0.07523
41700,"Metro","All","2005_09",306795,180985,0.58992,30075,0.09803
41700,"Metro","All","2010_14",360854,219724,0.6089,43672,0.12102
41700,"Metro","Black","2000",18798,10998,0.58506,2710,0.14416
41700,"Metro","Black","2005_09",26340,17353,0.65881,3259,0.12373
41700,"Metro","Black","2010_14",29506,17733,0.601,3791,0.12848
41700,"Metro","Hispanic","2000",181964,120791,0.66382,15253,0.08382
41700,"Metro","Hispanic","2005_09",214621,140664,0.65541,24008,0.11186
41700,"Metro","Hispanic","2010_14",259612,178050,0.68583,36075,0.13896
41700,"Metro","White","2000",45059,10295,0.22848,854,0.01895
41700,"Metro","White","2005_09",58589,19369,0.33059,2652,0.04526
41700,"Metro","White","2010_14",62955,20318,0.32274,2594,0.0412
41700,"Suburb","All","2000",60222,11927,0.19805,0,0
41700,"Suburb","All","2005_09",73172,21354,0.29183,1624,0.02219
41700,"Suburb","All","2010_14",91643,24173,0.26377,0,0
41700,"Suburb","Black","2000",3087,335,0.10852,0,0
41700,"Suburb","Black","2005_09",4548,1615,0.3551,0,0
41700,"Suburb","Black","2010_14",6422,1285,0.20009,0,0
41700,"Suburb","Hispanic","2000",35304,9949,0.28181,0,0
41700,"Suburb","Hispanic","2005_09",42058,15139,0.35996,1363,0.03241
41700,"Suburb","Hispanic","2010_14",54969,17982,0.32713,0,0
41700,"Suburb","White","2000",20761,1560,0.07514,0,0
41700,"Suburb","White","2005_09",25095,4326,0.17238,190,0.00757
41700,"Suburb","White","2010_14",27547,4516,0.16394,0,0
41740,"City","All","2000",168600,88649,0.52579,28796,0.17079
41740,"City","All","2005_09",164984,78137,0.4736,12780,0.07746
41740,"City","All","2010_14",212238,111656,0.52609,29561,0.13928
41740,"City","Black","2000",18354,10965,0.59742,3474,0.18928
41740,"City","Black","2005_09",18498,10966,0.59282,2791,0.15088
41740,"City","Black","2010_14",20511,11861,0.57828,3617,0.17634
41740,"City","Hispanic","2000",79171,56593,0.71482,19519,0.24654
41740,"City","Hispanic","2005_09",74400,47668,0.6407,7429,0.09985
41740,"City","Hispanic","2010_14",94407,67676,0.71685,21450,0.22721
41740,"City","White","2000",42786,8874,0.2074,2002,0.04679
41740,"City","White","2005_09",49412,10497,0.21244,1529,0.03094
41740,"City","White","2010_14",62950,17138,0.27225,2313,0.03674
41740,"Metro","All","2000",327483,140867,0.43015,28796,0.08793
41740,"Metro","All","2005_09",330625,138681,0.41945,13858,0.04191
41740,"Metro","All","2010_14",451050,211189,0.46822,38278,0.08486
41740,"Metro","Black","2000",26692,13696,0.51311,3474,0.13015
41740,"Metro","Black","2005_09",26617,14772,0.55498,2791,0.10486
41740,"Metro","Black","2010_14",31903,17492,0.54829,4076,0.12776
41740,"Metro","Hispanic","2000",158601,92415,0.58269,19519,0.12307
41740,"Metro","Hispanic","2005_09",164463,87998,0.53506,8328,0.05064
41740,"Metro","Hispanic","2010_14",208448,126543,0.60707,24932,0.11961
41740,"Metro","White","2000",99625,18693,0.18763,2002,0.0201
41740,"Metro","White","2005_09",105417,23054,0.21869,1708,0.0162
41740,"Metro","White","2010_14",155472,44279,0.2848,6220,0.04001
41740,"Suburb","All","2000",158883,52218,0.32866,0,0
41740,"Suburb","All","2005_09",165641,60544,0.36551,1078,0.00651
41740,"Suburb","All","2010_14",238812,99533,0.41678,8717,0.0365
41740,"Suburb","Black","2000",8338,2731,0.32754,0,0
41740,"Suburb","Black","2005_09",8119,3806,0.46878,0,0
41740,"Suburb","Black","2010_14",11392,5631,0.49429,459,0.04029
41740,"Suburb","Hispanic","2000",79430,35822,0.45099,0,0
41740,"Suburb","Hispanic","2005_09",90063,40330,0.4478,899,0.00998
41740,"Suburb","Hispanic","2010_14",114041,58867,0.51619,3482,0.03053
41740,"Suburb","White","2000",56839,9819,0.17275,0,0
41740,"Suburb","White","2005_09",56005,12557,0.22421,179,0.0032
41740,"Suburb","White","2010_14",92522,27141,0.29335,3907,0.04223
41860,"City","All","2000",170657,81111,0.47529,7371,0.04319
41860,"City","All","2005_09",174460,79078,0.45327,3209,0.01839
41860,"City","All","2010_14",208224,108065,0.51898,17608,0.08456
41860,"City","Black","2000",48020,32135,0.6692,5112,0.10646
41860,"City","Black","2005_09",42755,27373,0.64023,1544,0.03611
41860,"City","Black","2010_14",44249,28964,0.65457,5811,0.13133
41860,"City","Hispanic","2000",40594,22221,0.5474,872,0.02148
41860,"City","Hispanic","2005_09",46711,23891,0.51146,408,0.00873
41860,"City","Hispanic","2010_14",56341,34970,0.62068,4373,0.07762
41860,"City","White","2000",34905,8000,0.22919,469,0.01344
41860,"City","White","2005_09",39529,9222,0.2333,399,0.01009
41860,"City","White","2010_14",43899,13144,0.29941,2275,0.05182
41860,"Metro","All","2000",351443,104708,0.29794,9763,0.02778
41860,"Metro","All","2005_09",392067,123383,0.3147,4740,0.01209
41860,"Metro","All","2010_14",488278,182045,0.37283,20092,0.04115
41860,"Metro","Black","2000",74063,42583,0.57496,6913,0.09334
41860,"Metro","Black","2005_09",71861,37330,0.51948,1963,0.02732
41860,"Metro","Black","2010_14",79341,42630,0.5373,6891,0.08685
41860,"Metro","Hispanic","2000",91597,28959,0.31616,913,0.00997
41860,"Metro","Hispanic","2005_09",117484,46575,0.39644,458,0.0039
41860,"Metro","Hispanic","2010_14",158440,74465,0.46999,5115,0.03228
41860,"Metro","White","2000",99675,10755,0.1079,469,0.00471
41860,"Metro","White","2005_09",115801,16020,0.13834,639,0.00552
41860,"Metro","White","2010_14",126377,24340,0.1926,2463,0.01949
41860,"Suburb","All","2000",180786,23597,0.13052,2392,0.01323
41860,"Suburb","All","2005_09",217607,44305,0.2036,1531,0.00704
41860,"Suburb","All","2010_14",280054,73980,0.26416,2484,0.00887
41860,"Suburb","Black","2000",26043,10448,0.40118,1801,0.06915
41860,"Suburb","Black","2005_09",29106,9957,0.34209,419,0.0144
41860,"Suburb","Black","2010_14",35092,13666,0.38943,1080,0.03078
41860,"Suburb","Hispanic","2000",51003,6738,0.13211,41,8e-04
41860,"Suburb","Hispanic","2005_09",70773,22684,0.32052,50,0.00071
41860,"Suburb","Hispanic","2010_14",102099,39495,0.38683,742,0.00727
41860,"Suburb","White","2000",64770,2755,0.04254,0,0
41860,"Suburb","White","2005_09",76272,6798,0.08913,240,0.00315
41860,"Suburb","White","2010_14",82478,11196,0.13575,188,0.00228
41940,"City","All","2000",90287,11653,0.12907,0,0
41940,"City","All","2005_09",110095,30905,0.28071,0,0
41940,"City","All","2010_14",128252,40580,0.31641,0,0
41940,"City","Black","2000",3272,395,0.12072,0,0
41940,"City","Black","2005_09",4247,754,0.17754,0,0
41940,"City","Black","2010_14",7057,2473,0.35043,0,0
41940,"City","Hispanic","2000",40240,6951,0.17274,0,0
41940,"City","Hispanic","2005_09",51302,20455,0.39872,0,0
41940,"City","Hispanic","2010_14",60797,24174,0.39762,0,0
41940,"City","White","2000",19242,1613,0.08383,0,0
41940,"City","White","2005_09",23590,2725,0.11552,0,0
41940,"City","White","2010_14",22998,4417,0.19206,0,0
41940,"Metro","All","2000",126413,13603,0.10761,0,0
41940,"Metro","All","2005_09",149158,34152,0.22897,0,0
41940,"Metro","All","2010_14",182908,53350,0.29168,0,0
41940,"Metro","Black","2000",4268,395,0.09255,0,0
41940,"Metro","Black","2005_09",5831,897,0.15383,0,0
41940,"Metro","Black","2010_14",8572,3011,0.35126,0,0
41940,"Metro","Hispanic","2000",55447,8819,0.15905,0,0
41940,"Metro","Hispanic","2005_09",67709,22628,0.33419,0,0
41940,"Metro","Hispanic","2010_14",86886,33760,0.38856,0,0
41940,"Metro","White","2000",31310,1673,0.05343,0,0
41940,"Metro","White","2005_09",36277,3284,0.09053,0,0
41940,"Metro","White","2010_14",38164,5475,0.14346,0,0
41940,"Suburb","All","2000",36126,1950,0.05398,0,0
41940,"Suburb","All","2005_09",39063,3247,0.08312,0,0
41940,"Suburb","All","2010_14",54656,12770,0.23364,0,0
41940,"Suburb","Black","2000",996,0,0,0,0
41940,"Suburb","Black","2005_09",1584,143,0.09028,0,0
41940,"Suburb","Black","2010_14",1515,538,0.35512,0,0
41940,"Suburb","Hispanic","2000",15207,1868,0.12284,0,0
41940,"Suburb","Hispanic","2005_09",16407,2173,0.13244,0,0
41940,"Suburb","Hispanic","2010_14",26089,9586,0.36743,0,0
41940,"Suburb","White","2000",12068,60,0.00497,0,0
41940,"Suburb","White","2005_09",12687,559,0.04406,0,0
41940,"Suburb","White","2010_14",15166,1058,0.06976,0,0
42540,"City","All","2000",9867,2523,0.2557,946,0.09588
42540,"City","All","2005_09",11524,5254,0.45592,0,0
42540,"City","All","2010_14",14180,9609,0.67764,1926,0.13583
42540,"City","Black","2000",725,263,0.36276,116,0.16
42540,"City","Black","2005_09",1443,993,0.68815,0,0
42540,"City","Black","2010_14",1685,1467,0.87062,420,0.24926
42540,"City","Hispanic","2000",446,210,0.47085,42,0.09417
42540,"City","Hispanic","2005_09",1674,967,0.57766,0,0
42540,"City","Hispanic","2010_14",2855,1940,0.67951,651,0.22802
42540,"City","White","2000",8402,1964,0.23375,747,0.08891
42540,"City","White","2005_09",8164,3029,0.37102,0,0
42540,"City","White","2010_14",8475,5071,0.59835,583,0.06879
42540,"Metro","All","2000",57261,8703,0.15199,946,0.01652
42540,"Metro","All","2005_09",66697,22340,0.33495,2037,0.03054
42540,"Metro","All","2010_14",81046,39456,0.48683,6641,0.08194
42540,"Metro","Black","2000",2238,766,0.34227,116,0.05183
42540,"Metro","Black","2005_09",4776,2552,0.53434,401,0.08396
42540,"Metro","Black","2010_14",6620,5438,0.82145,1856,0.28036
42540,"Metro","Hispanic","2000",1742,594,0.34099,42,0.02411
42540,"Metro","Hispanic","2005_09",6902,3725,0.5397,212,0.03072
42540,"Metro","Hispanic","2010_14",14040,10852,0.77293,2641,0.18811
42540,"Metro","White","2000",52161,7033,0.13483,747,0.01432
42540,"Metro","White","2005_09",54189,15501,0.28605,1466,0.02705
42540,"Metro","White","2010_14",57913,22090,0.38143,2050,0.0354
42540,"Suburb","All","2000",47394,6180,0.1304,0,0
42540,"Suburb","All","2005_09",55173,17086,0.30968,2037,0.03692
42540,"Suburb","All","2010_14",66866,29847,0.44637,4715,0.07051
42540,"Suburb","Black","2000",1513,503,0.33245,0,0
42540,"Suburb","Black","2005_09",3333,1559,0.46775,401,0.12031
42540,"Suburb","Black","2010_14",4935,3971,0.80466,1436,0.29098
42540,"Suburb","Hispanic","2000",1296,384,0.2963,0,0
42540,"Suburb","Hispanic","2005_09",5228,2758,0.52754,212,0.04055
42540,"Suburb","Hispanic","2010_14",11185,8912,0.79678,1990,0.17792
42540,"Suburb","White","2000",43759,5069,0.11584,0,0
42540,"Suburb","White","2005_09",46025,12472,0.27098,1466,0.03185
42540,"Suburb","White","2010_14",49438,17019,0.34425,1467,0.02967
42660,"City","All","2000",95118,26908,0.28289,6110,0.06424
42660,"City","All","2005_09",106868,41693,0.39014,4391,0.04109
42660,"City","All","2010_14",127882,53649,0.41952,8203,0.06415
42660,"City","Black","2000",14372,5296,0.36849,1207,0.08398
42660,"City","Black","2005_09",18517,10480,0.56597,1242,0.06707
42660,"City","Black","2010_14",21877,12824,0.58619,3137,0.14339
42660,"City","Hispanic","2000",9812,2462,0.25092,320,0.03261
42660,"City","Hispanic","2005_09",11703,3939,0.33658,337,0.0288
42660,"City","Hispanic","2010_14",16495,8676,0.52598,514,0.03116
42660,"City","White","2000",45562,10666,0.2341,1901,0.04172
42660,"City","White","2005_09",54570,17198,0.31515,1738,0.03185
42660,"City","White","2010_14",56581,18213,0.32189,2064,0.03648
42660,"Metro","All","2000",245612,41938,0.17075,6110,0.02488
42660,"Metro","All","2005_09",314273,89067,0.28341,6594,0.02098
42660,"Metro","All","2010_14",403591,129283,0.32033,13443,0.03331
42660,"Metro","Black","2000",26337,7349,0.27904,1207,0.04583
42660,"Metro","Black","2005_09",41171,18845,0.45773,1525,0.03704
42660,"Metro","Black","2010_14",48202,25355,0.52602,3678,0.0763
42660,"Metro","Hispanic","2000",27241,4385,0.16097,320,0.01175
42660,"Metro","Hispanic","2005_09",44452,14243,0.32041,560,0.0126
42660,"Metro","Hispanic","2010_14",77121,34746,0.45054,2728,0.03537
42660,"Metro","White","2000",139327,18167,0.13039,1901,0.01364
42660,"Metro","White","2005_09",172151,37431,0.21743,3104,0.01803
42660,"Metro","White","2010_14",194557,41050,0.21099,3605,0.01853
42660,"Suburb","All","2000",150494,15030,0.09987,0,0
42660,"Suburb","All","2005_09",207405,47374,0.22841,2203,0.01062
42660,"Suburb","All","2010_14",275709,75634,0.27433,5240,0.01901
42660,"Suburb","Black","2000",11965,2053,0.17158,0,0
42660,"Suburb","Black","2005_09",22654,8365,0.36925,283,0.01249
42660,"Suburb","Black","2010_14",26325,12531,0.47601,541,0.02055
42660,"Suburb","Hispanic","2000",17429,1923,0.11033,0,0
42660,"Suburb","Hispanic","2005_09",32749,10304,0.31464,223,0.00681
42660,"Suburb","Hispanic","2010_14",60626,26070,0.43001,2214,0.03652
42660,"Suburb","White","2000",93765,7501,0.08,0,0
42660,"Suburb","White","2005_09",117581,20233,0.17208,1366,0.01162
42660,"Suburb","White","2010_14",137976,22837,0.16551,1541,0.01117
44060,"City","All","2000",28116,15791,0.56164,1019,0.03624
44060,"City","All","2005_09",33611,22195,0.66035,2851,0.08482
44060,"City","All","2010_14",35784,25860,0.72267,4114,0.11497
44060,"City","Black","2000",1107,858,0.77507,66,0.05962
44060,"City","Black","2005_09",1155,822,0.71169,67,0.05801
44060,"City","Black","2010_14",1868,1561,0.83565,290,0.15525
44060,"City","Hispanic","2000",1319,842,0.63836,38,0.02881
44060,"City","Hispanic","2005_09",2397,1692,0.70588,308,0.12849
44060,"City","Hispanic","2010_14",2842,2392,0.84166,540,0.19001
44060,"City","White","2000",21997,11922,0.54198,828,0.03764
44060,"City","White","2005_09",25530,16618,0.65092,2070,0.08108
44060,"City","White","2010_14",26111,18317,0.70151,2800,0.10723
44060,"Metro","All","2000",55277,20309,0.3674,1019,0.01843
44060,"Metro","All","2005_09",65347,28148,0.43075,2851,0.04363
44060,"Metro","All","2010_14",78387,42417,0.54112,4114,0.05248
44060,"Metro","Black","2000",1463,967,0.66097,66,0.04511
44060,"Metro","Black","2005_09",1748,1103,0.63101,67,0.03833
44060,"Metro","Black","2010_14",2997,1888,0.62996,290,0.09676
44060,"Metro","Hispanic","2000",2280,1055,0.46272,38,0.01667
44060,"Metro","Hispanic","2005_09",3616,2049,0.56665,308,0.08518
44060,"Metro","Hispanic","2010_14",5809,3824,0.65829,540,0.09296
44060,"Metro","White","2000",45144,15309,0.33911,828,0.01834
44060,"Metro","White","2005_09",52718,21134,0.40089,2070,0.03927
44060,"Metro","White","2010_14",61081,31500,0.51571,2800,0.04584
44060,"Suburb","All","2000",27161,4518,0.16634,0,0
44060,"Suburb","All","2005_09",31736,5953,0.18758,0,0
44060,"Suburb","All","2010_14",42603,16557,0.38863,0,0
44060,"Suburb","Black","2000",356,109,0.30618,0,0
44060,"Suburb","Black","2005_09",593,281,0.47386,0,0
44060,"Suburb","Black","2010_14",1129,327,0.28964,0,0
44060,"Suburb","Hispanic","2000",961,213,0.22164,0,0
