cbsa,metro,geotype,group,year,poor,_20plus_poor,_20plus_poor_share,_40plus_poor,_40plus_poor_share
19100,"Dallas-Fort Worth-Arlington, TX",Metro,Hispanic,2005-09,362674.00000,229374.00000,0.63245,28422.00000,0.07837
19100,"Dallas-Fort Worth-Arlington, TX",Metro,Hispanic,2010-14,441274.00000,301493.00000,0.68323,64204.00000,0.14550
19100,"Dallas-Fort Worth-Arlington, TX",Metro,Non-Hispanic White,2000,159464.00000,20909.00000,0.13112,1314.00000,0.00824
19100,"Dallas-Fort Worth-Arlington, TX",Metro,Non-Hispanic White,2005-09,212078.00000,58159.00000,0.27423,5221.00000,0.02462
19100,"Dallas-Fort Worth-Arlington, TX",Metro,Non-Hispanic White,2010-14,242188.00000,77587.00000,0.32036,10090.00000,0.04166
19100,"Dallas-Fort Worth-Arlington, TX",Suburb,All,2000,218278.00000,20324.00000,0.09311,0.00000,0.00000
19100,"Dallas-Fort Worth-Arlington, TX",Suburb,All,2005-09,363762.00000,108776.00000,0.29903,308.00000,0.00085
19100,"Dallas-Fort Worth-Arlington, TX",Suburb,All,2010-14,462666.00000,161000.00000,0.34798,13896.00000,0.03003
19100,"Dallas-Fort Worth-Arlington, TX",Suburb,Black,2000,29513.00000,5240.00000,0.17755,0.00000,0.00000
19100,"Dallas-Fort Worth-Arlington, TX",Suburb,Black,2005-09,54993.00000,19026.00000,0.34597,0.00000,0.00000
19100,"Dallas-Fort Worth-Arlington, TX",Suburb,Black,2010-14,70442.00000,26380.00000,0.37449,1871.00000,0.02656
19100,"Dallas-Fort Worth-Arlington, TX",Suburb,Hispanic,2000,70417.00000,9842.00000,0.13977,0.00000,0.00000
19100,"Dallas-Fort Worth-Arlington, TX",Suburb,Hispanic,2005-09,138679.00000,55690.00000,0.40157,264.00000,0.00190
19100,"Dallas-Fort Worth-Arlington, TX",Suburb,Hispanic,2010-14,190150.00000,88114.00000,0.46339,9223.00000,0.04850
19100,"Dallas-Fort Worth-Arlington, TX",Suburb,Non-Hispanic White,2000,103226.00000,4019.00000,0.03893,0.00000,0.00000
19100,"Dallas-Fort Worth-Arlington, TX",Suburb,Non-Hispanic White,2005-09,142715.00000,27634.00000,0.19363,36.00000,0.00025
19100,"Dallas-Fort Worth-Arlington, TX",Suburb,Non-Hispanic White,2010-14,164892.00000,36635.00000,0.22218,2175.00000,0.01319
19380,"Dayton, OH",City,All,2000,36981.00000,28880.00000,0.78094,4473.00000,0.12095
19380,"Dayton, OH",City,All,2005-09,41770.00000,36057.00000,0.86323,16837.00000,0.40309
19380,"Dayton, OH",City,All,2010-14,47551.00000,44910.00000,0.94446,24114.00000,0.50712
19380,"Dayton, OH",City,Black,2000,21158.00000,18572.00000,0.87778,4102.00000,0.19387
19380,"Dayton, OH",City,Black,2005-09,23134.00000,21550.00000,0.93153,13360.00000,0.57750
19380,"Dayton, OH",City,Black,2010-14,24643.00000,24260.00000,0.98446,14188.00000,0.57574
19380,"Dayton, OH",City,Hispanic,2000,637.00000,576.00000,0.90424,10.00000,0.01570
19380,"Dayton, OH",City,Hispanic,2005-09,1564.00000,1297.00000,0.82928,570.00000,0.36445
19380,"Dayton, OH",City,Hispanic,2010-14,2577.00000,2520.00000,0.97788,1315.00000,0.51028
19380,"Dayton, OH",City,Non-Hispanic White,2000,13924.00000,8871.00000,0.63710,266.00000,0.01910
19380,"Dayton, OH",City,Non-Hispanic White,2005-09,16087.00000,12530.00000,0.77889,2751.00000,0.17101
19380,"Dayton, OH",City,Non-Hispanic White,2010-14,18040.00000,16063.00000,0.89041,7721.00000,0.42799
19380,"Dayton, OH",Metro,All,2000,76916.00000,35031.00000,0.45544,4473.00000,0.05815
19380,"Dayton, OH",Metro,All,2005-09,100639.00000,50630.00000,0.50309,16837.00000,0.16730
19380,"Dayton, OH",Metro,All,2010-14,127744.00000,76984.00000,0.60264,25518.00000,0.19976
19380,"Dayton, OH",Metro,Black,2000,28444.00000,20702.00000,0.72782,4102.00000,0.14421
19380,"Dayton, OH",Metro,Black,2005-09,35828.00000,27734.00000,0.77409,13360.00000,0.37289
19380,"Dayton, OH",Metro,Black,2010-14,38897.00000,33018.00000,0.84886,14853.00000,0.38185
19380,"Dayton, OH",Metro,Hispanic,2000,1393.00000,612.00000,0.43934,10.00000,0.00718
19380,"Dayton, OH",Metro,Hispanic,2005-09,2913.00000,1737.00000,0.59629,570.00000,0.19567
19380,"Dayton, OH",Metro,Hispanic,2010-14,5242.00000,3550.00000,0.67722,1315.00000,0.25086
19380,"Dayton, OH",Metro,Non-Hispanic White,2000,43489.00000,12522.00000,0.28793,266.00000,0.00612
19380,"Dayton, OH",Metro,Non-Hispanic White,2005-09,58262.00000,19912.00000,0.34177,2751.00000,0.04722
19380,"Dayton, OH",Metro,Non-Hispanic White,2010-14,76033.00000,36558.00000,0.48082,8389.00000,0.11033
19380,"Dayton, OH",Suburb,All,2000,39935.00000,6151.00000,0.15403,0.00000,0.00000
19380,"Dayton, OH",Suburb,All,2005-09,58869.00000,14573.00000,0.24755,0.00000,0.00000
19380,"Dayton, OH",Suburb,All,2010-14,80193.00000,32074.00000,0.39996,1404.00000,0.01751
19380,"Dayton, OH",Suburb,Black,2000,7286.00000,2130.00000,0.29234,0.00000,0.00000
19380,"Dayton, OH",Suburb,Black,2005-09,12694.00000,6184.00000,0.48716,0.00000,0.00000
19380,"Dayton, OH",Suburb,Black,2010-14,14254.00000,8758.00000,0.61442,665.00000,0.04665
19380,"Dayton, OH",Suburb,Hispanic,2000,756.00000,36.00000,0.04762,0.00000,0.00000
19380,"Dayton, OH",Suburb,Hispanic,2005-09,1349.00000,440.00000,0.32617,0.00000,0.00000
19380,"Dayton, OH",Suburb,Hispanic,2010-14,2665.00000,1030.00000,0.38649,0.00000,0.00000
19380,"Dayton, OH",Suburb,Non-Hispanic White,2000,29565.00000,3651.00000,0.12349,0.00000,0.00000
19380,"Dayton, OH",Suburb,Non-Hispanic White,2005-09,42175.00000,7382.00000,0.17503,0.00000,0.00000
19380,"Dayton, OH",Suburb,Non-Hispanic White,2010-14,57993.00000,20495.00000,0.35340,668.00000,0.01152
19660,"Deltona-Daytona Beach-Ormond Beach, FL",City,All,2000,2545.00000,0.00000,0.00000,0.00000,0.00000
19660,"Deltona-Daytona Beach-Ormond Beach, FL",City,All,2005-09,9003.00000,0.00000,0.00000,0.00000,0.00000
19660,"Deltona-Daytona Beach-Ormond Beach, FL",City,All,2010-14,9271.00000,5113.00000,0.55150,0.00000,0.00000
19660,"Deltona-Daytona Beach-Ormond Beach, FL",City,Black,2000,193.00000,0.00000,0.00000,0.00000,0.00000
19660,"Deltona-Daytona Beach-Ormond Beach, FL",City,Black,2005-09,778.00000,0.00000,0.00000,0.00000,0.00000
19660,"Deltona-Daytona Beach-Ormond Beach, FL",City,Black,2010-14,902.00000,495.00000,0.54878,0.00000,0.00000
19660,"Deltona-Daytona Beach-Ormond Beach, FL",City,Hispanic,2000,622.00000,0.00000,0.00000,0.00000,0.00000
19660,"Deltona-Daytona Beach-Ormond Beach, FL",City,Hispanic,2005-09,3822.00000,0.00000,0.00000,0.00000,0.00000
19660,"Deltona-Daytona Beach-Ormond Beach, FL",City,Hispanic,2010-14,4318.00000,2437.00000,0.56438,0.00000,0.00000
19660,"Deltona-Daytona Beach-Ormond Beach, FL",City,Non-Hispanic White,2000,1613.00000,0.00000,0.00000,0.00000,0.00000
19660,"Deltona-Daytona Beach-Ormond Beach, FL",City,Non-Hispanic White,2005-09,3974.00000,0.00000,0.00000,0.00000,0.00000
19660,"Deltona-Daytona Beach-Ormond Beach, FL",City,Non-Hispanic White,2010-14,3856.00000,2143.00000,0.55576,0.00000,0.00000
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,All,2000,49273.00000,13847.00000,0.28103,1112.00000,0.02257
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,All,2005-09,71753.00000,18972.00000,0.26441,2942.00000,0.04100
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,All,2010-14,101628.00000,49705.00000,0.48909,9219.00000,0.09071
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,Black,2000,11068.00000,7559.00000,0.68296,1098.00000,0.09920
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,Black,2005-09,14223.00000,9064.00000,0.63728,2626.00000,0.18463
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,Black,2010-14,21164.00000,15653.00000,0.73961,6557.00000,0.30982
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,Hispanic,2000,5513.00000,1021.00000,0.18520,28.00000,0.00508
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,Hispanic,2005-09,11092.00000,3066.00000,0.27642,179.00000,0.01614
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,Hispanic,2010-14,17579.00000,10342.00000,0.58832,667.00000,0.03794
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,Non-Hispanic White,2000,30753.00000,4649.00000,0.15117,0.00000,0.00000
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,Non-Hispanic White,2005-09,44161.00000,6326.00000,0.14325,91.00000,0.00206
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,Non-Hispanic White,2010-14,58209.00000,21457.00000,0.36862,1762.00000,0.03027
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Suburb,All,2000,46728.00000,13847.00000,0.29633,1112.00000,0.02380
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Suburb,All,2005-09,62750.00000,18972.00000,0.30234,2942.00000,0.04688
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Suburb,All,2010-14,92357.00000,44592.00000,0.48282,9219.00000,0.09982
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Suburb,Black,2000,10875.00000,7559.00000,0.69508,1098.00000,0.10097
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Suburb,Black,2005-09,13445.00000,9064.00000,0.67415,2626.00000,0.19531
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Suburb,Black,2010-14,20262.00000,15158.00000,0.74810,6557.00000,0.32361
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Suburb,Hispanic,2000,4891.00000,1021.00000,0.20875,28.00000,0.00572
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Suburb,Hispanic,2005-09,7270.00000,3066.00000,0.42173,179.00000,0.02462
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Suburb,Hispanic,2010-14,13261.00000,7905.00000,0.59611,667.00000,0.05030
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Suburb,Non-Hispanic White,2000,29140.00000,4649.00000,0.15954,0.00000,0.00000
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Suburb,Non-Hispanic White,2005-09,40187.00000,6326.00000,0.15741,91.00000,0.00226
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Suburb,Non-Hispanic White,2010-14,54353.00000,19314.00000,0.35534,1762.00000,0.03242
19740,"Denver-Aurora-Lakewood, CO",City,All,2000,109121.00000,42723.00000,0.39152,1930.00000,0.01769
19740,"Denver-Aurora-Lakewood, CO",City,All,2005-09,168468.00000,93942.00000,0.55763,10446.00000,0.06201
19740,"Denver-Aurora-Lakewood, CO",City,All,2010-14,182912.00000,111189.00000,0.60788,18448.00000,0.10086
19740,"Denver-Aurora-Lakewood, CO",City,Black,2000,16111.00000,7054.00000,0.43784,302.00000,0.01874
19740,"Denver-Aurora-Lakewood, CO",City,Black,2005-09,28401.00000,16663.00000,0.58670,2752.00000,0.09690
19740,"Denver-Aurora-Lakewood, CO",City,Black,2010-14,31236.00000,19968.00000,0.63926,3578.00000,0.11455
19740,"Denver-Aurora-Lakewood, CO",City,Hispanic,2000,50962.00000,26493.00000,0.51986,1255.00000,0.02463
19740,"Denver-Aurora-Lakewood, CO",City,Hispanic,2005-09,81463.00000,54978.00000,0.67488,5588.00000,0.06860
19740,"Denver-Aurora-Lakewood, CO",City,Hispanic,2010-14,84961.00000,62477.00000,0.73536,10796.00000,0.12707
19740,"Denver-Aurora-Lakewood, CO",City,Non-Hispanic White,2000,34407.00000,7179.00000,0.20865,242.00000,0.00703
19740,"Denver-Aurora-Lakewood, CO",City,Non-Hispanic White,2005-09,49689.00000,18237.00000,0.36702,1910.00000,0.03844
19740,"Denver-Aurora-Lakewood, CO",City,Non-Hispanic White,2010-14,55441.00000,21791.00000,0.39305,2024.00000,0.03651
19740,"Denver-Aurora-Lakewood, CO",Metro,All,2000,170708.00000,46521.00000,0.27252,1930.00000,0.01131
19740,"Denver-Aurora-Lakewood, CO",Metro,All,2005-09,270499.00000,125016.00000,0.46217,10906.00000,0.04032
19740,"Denver-Aurora-Lakewood, CO",Metro,All,2010-14,314458.00000,150148.00000,0.47748,18448.00000,0.05867
19740,"Denver-Aurora-Lakewood, CO",Metro,Black,2000,17767.00000,7219.00000,0.40632,302.00000,0.01700
19740,"Denver-Aurora-Lakewood, CO",Metro,Black,2005-09,32915.00000,19127.00000,0.58110,2752.00000,0.08361
19740,"Denver-Aurora-Lakewood, CO",Metro,Black,2010-14,37103.00000,22393.00000,0.60354,3578.00000,0.09643
19740,"Denver-Aurora-Lakewood, CO",Metro,Hispanic,2000,69124.00000,28488.00000,0.41213,1255.00000,0.01816
19740,"Denver-Aurora-Lakewood, CO",Metro,Hispanic,2005-09,119275.00000,72512.00000,0.60794,5612.00000,0.04705
19740,"Denver-Aurora-Lakewood, CO",Metro,Hispanic,2010-14,133394.00000,85599.00000,0.64170,10796.00000,0.08093
19740,"Denver-Aurora-Lakewood, CO",Metro,Non-Hispanic White,2000,70901.00000,8560.00000,0.12073,242.00000,0.00341
19740,"Denver-Aurora-Lakewood, CO",Metro,Non-Hispanic White,2005-09,103274.00000,27978.00000,0.27091,2226.00000,0.02155
19740,"Denver-Aurora-Lakewood, CO",Metro,Non-Hispanic White,2010-14,123952.00000,34031.00000,0.27455,2024.00000,0.01633
19740,"Denver-Aurora-Lakewood, CO",Suburb,All,2000,61587.00000,3798.00000,0.06167,0.00000,0.00000
19740,"Denver-Aurora-Lakewood, CO",Suburb,All,2005-09,102031.00000,31074.00000,0.30455,460.00000,0.00451
19740,"Denver-Aurora-Lakewood, CO",Suburb,All,2010-14,131546.00000,38959.00000,0.29616,0.00000,0.00000
19740,"Denver-Aurora-Lakewood, CO",Suburb,Black,2000,1656.00000,165.00000,0.09964,0.00000,0.00000
19740,"Denver-Aurora-Lakewood, CO",Suburb,Black,2005-09,4514.00000,2464.00000,0.54586,0.00000,0.00000
19740,"Denver-Aurora-Lakewood, CO",Suburb,Black,2010-14,5867.00000,2425.00000,0.41333,0.00000,0.00000
19740,"Denver-Aurora-Lakewood, CO",Suburb,Hispanic,2000,18162.00000,1995.00000,0.10984,0.00000,0.00000
19740,"Denver-Aurora-Lakewood, CO",Suburb,Hispanic,2005-09,37812.00000,17534.00000,0.46372,24.00000,0.00063
19740,"Denver-Aurora-Lakewood, CO",Suburb,Hispanic,2010-14,48433.00000,23122.00000,0.47740,0.00000,0.00000
19740,"Denver-Aurora-Lakewood, CO",Suburb,Non-Hispanic White,2000,36494.00000,1381.00000,0.03784,0.00000,0.00000
19740,"Denver-Aurora-Lakewood, CO",Suburb,Non-Hispanic White,2005-09,53585.00000,9741.00000,0.18179,316.00000,0.00590
19740,"Denver-Aurora-Lakewood, CO",Suburb,Non-Hispanic White,2010-14,68511.00000,12240.00000,0.17866,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",City,All,2000,21036.00000,8395.00000,0.39908,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",City,All,2005-09,28234.00000,16032.00000,0.56783,1333.00000,0.04721
19780,"Des Moines-West Des Moines, IA",City,All,2010-14,36602.00000,24585.00000,0.67168,2600.00000,0.07103
19780,"Des Moines-West Des Moines, IA",City,Black,2000,4321.00000,2665.00000,0.61676,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",City,Black,2005-09,4961.00000,3309.00000,0.66700,91.00000,0.01834
19780,"Des Moines-West Des Moines, IA",City,Black,2010-14,8205.00000,6777.00000,0.82596,880.00000,0.10725
19780,"Des Moines-West Des Moines, IA",City,Hispanic,2000,2919.00000,1499.00000,0.51353,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",City,Hispanic,2005-09,5629.00000,3196.00000,0.56777,387.00000,0.06875
19780,"Des Moines-West Des Moines, IA",City,Hispanic,2010-14,6744.00000,5006.00000,0.74229,684.00000,0.10142
19780,"Des Moines-West Des Moines, IA",City,Non-Hispanic White,2000,12048.00000,3200.00000,0.26560,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",City,Non-Hispanic White,2005-09,15850.00000,8243.00000,0.52006,766.00000,0.04833
19780,"Des Moines-West Des Moines, IA",City,Non-Hispanic White,2010-14,17554.00000,10084.00000,0.57446,777.00000,0.04426
19780,"Des Moines-West Des Moines, IA",Metro,All,2000,34885.00000,8395.00000,0.24065,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",Metro,All,2005-09,46733.00000,16032.00000,0.34306,1333.00000,0.02852
19780,"Des Moines-West Des Moines, IA",Metro,All,2010-14,65014.00000,25471.00000,0.39178,2600.00000,0.03999
19780,"Des Moines-West Des Moines, IA",Metro,Black,2000,4849.00000,2665.00000,0.54960,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",Metro,Black,2005-09,5780.00000,3309.00000,0.57249,91.00000,0.01574
19780,"Des Moines-West Des Moines, IA",Metro,Black,2010-14,9866.00000,7037.00000,0.71326,880.00000,0.08920
19780,"Des Moines-West Des Moines, IA",Metro,Hispanic,2000,3964.00000,1499.00000,0.37815,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",Metro,Hispanic,2005-09,7581.00000,3196.00000,0.42158,387.00000,0.05105
19780,"Des Moines-West Des Moines, IA",Metro,Hispanic,2010-14,9509.00000,5069.00000,0.53307,684.00000,0.07193
19780,"Des Moines-West Des Moines, IA",Metro,Non-Hispanic White,2000,23657.00000,3200.00000,0.13527,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",Metro,Non-Hispanic White,2005-09,30663.00000,8243.00000,0.26883,766.00000,0.02498
19780,"Des Moines-West Des Moines, IA",Metro,Non-Hispanic White,2010-14,39970.00000,10551.00000,0.26397,777.00000,0.01944
19780,"Des Moines-West Des Moines, IA",Suburb,All,2000,13849.00000,0.00000,0.00000,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",Suburb,All,2005-09,18499.00000,0.00000,0.00000,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",Suburb,All,2010-14,28412.00000,886.00000,0.03118,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",Suburb,Black,2000,528.00000,0.00000,0.00000,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",Suburb,Black,2005-09,819.00000,0.00000,0.00000,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",Suburb,Black,2010-14,1661.00000,260.00000,0.15653,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",Suburb,Hispanic,2000,1045.00000,0.00000,0.00000,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",Suburb,Hispanic,2005-09,1952.00000,0.00000,0.00000,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",Suburb,Hispanic,2010-14,2765.00000,63.00000,0.02278,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",Suburb,Non-Hispanic White,2000,11609.00000,0.00000,0.00000,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",Suburb,Non-Hispanic White,2005-09,14813.00000,0.00000,0.00000,0.00000,0.00000
19780,"Des Moines-West Des Moines, IA",Suburb,Non-Hispanic White,2010-14,22416.00000,467.00000,0.02083,0.00000,0.00000
19820,"Detroit-Warren-Dearborn, MI",City,All,2000,250715.00000,203439.00000,0.81144,36807.00000,0.14681
19820,"Detroit-Warren-Dearborn, MI",City,All,2005-09,313222.00000,284963.00000,0.90978,128456.00000,0.41011
19820,"Detroit-Warren-Dearborn, MI",City,All,2010-14,297564.00000,280426.00000,0.94241,172064.00000,0.57824
19820,"Detroit-Warren-Dearborn, MI",City,Black,2000,198999.00000,165997.00000,0.83416,30486.00000,0.15320
19820,"Detroit-Warren-Dearborn, MI",City,Black,2005-09,235996.00000,218285.00000,0.92495,101400.00000,0.42967
19820,"Detroit-Warren-Dearborn, MI",City,Black,2010-14,226161.00000,218680.00000,0.96692,135621.00000,0.59967
19820,"Detroit-Warren-Dearborn, MI",City,Hispanic,2000,13064.00000,12386.00000,0.94810,1240.00000,0.09492
19820,"Detroit-Warren-Dearborn, MI",City,Hispanic,2005-09,20264.00000,19850.00000,0.97957,8181.00000,0.40372
19820,"Detroit-Warren-Dearborn, MI",City,Hispanic,2010-14,21169.00000,20737.00000,0.97959,11201.00000,0.52912
19820,"Detroit-Warren-Dearborn, MI",City,Non-Hispanic White,2000,29591.00000,17939.00000,0.60623,3162.00000,0.10686
19820,"Detroit-Warren-Dearborn, MI",City,Non-Hispanic White,2005-09,46425.00000,37415.00000,0.80592,12925.00000,0.27841
19820,"Detroit-Warren-Dearborn, MI",City,Non-Hispanic White,2010-14,36541.00000,29020.00000,0.79418,16813.00000,0.46011
19820,"Detroit-Warren-Dearborn, MI",Metro,All,2000,461615.00000,251314.00000,0.54442,42536.00000,0.09215
19820,"Detroit-Warren-Dearborn, MI",Metro,All,2005-09,624278.00000,377095.00000,0.60405,147478.00000,0.23624
19820,"Detroit-Warren-Dearborn, MI",Metro,All,2010-14,715550.00000,458187.00000,0.64033,228785.00000,0.31973
19820,"Detroit-Warren-Dearborn, MI",Metro,Black,2000,236769.00000,184939.00000,0.78109,33495.00000,0.14147
19820,"Detroit-Warren-Dearborn, MI",Metro,Black,2005-09,294491.00000,251112.00000,0.85270,108731.00000,0.36922
19820,"Detroit-Warren-Dearborn, MI",Metro,Black,2010-14,316683.00000,275482.00000,0.86990,154618.00000,0.48824
19820,"Detroit-Warren-Dearborn, MI",Metro,Hispanic,2000,21480.00000,14211.00000,0.66159,1394.00000,0.06490
19820,"Detroit-Warren-Dearborn, MI",Metro,Hispanic,2005-09,36644.00000,26255.00000,0.71649,9009.00000,0.24585
19820,"Detroit-Warren-Dearborn, MI",Metro,Hispanic,2010-14,45174.00000,33140.00000,0.73361,14248.00000,0.31540
19820,"Detroit-Warren-Dearborn, MI",Metro,Non-Hispanic White,2000,176986.00000,38900.00000,0.21979,5067.00000,0.02863
19820,"Detroit-Warren-Dearborn, MI",Metro,Non-Hispanic White,2005-09,262987.00000,83559.00000,0.31773,22862.00000,0.08693
19820,"Detroit-Warren-Dearborn, MI",Metro,Non-Hispanic White,2010-14,311771.00000,124442.00000,0.39915,46217.00000,0.14824
19820,"Detroit-Warren-Dearborn, MI",Suburb,All,2000,210900.00000,47875.00000,0.22700,5729.00000,0.02716
19820,"Detroit-Warren-Dearborn, MI",Suburb,All,2005-09,311056.00000,92132.00000,0.29619,19022.00000,0.06115
19820,"Detroit-Warren-Dearborn, MI",Suburb,All,2010-14,417986.00000,177761.00000,0.42528,56721.00000,0.13570
19820,"Detroit-Warren-Dearborn, MI",Suburb,Black,2000,37770.00000,18942.00000,0.50151,3009.00000,0.07967
